sgRNA	gene	Lib_isg_ctrl	Lib_isg_sort
HGLibA_53362	SLC38A5	5212	5067
HGLibA_53411	SLC39A8	5025	4104
HGLibA_53412	SLC39A8	5142	6066
HGLibA_53413	SLC39A8	5320	6224
HGLibA_53423	SLC40A1	3297	2851
HGLibA_53424	SLC40A1	7341	8199
HGLibA_53425	SLC40A1	5041	4713
HGLibA_53429	SLC41A2	5679	4670
HGLibA_53430	SLC41A2	6605	5355
HGLibA_53431	SLC41A2	5412	4500
HGLibA_53438	SLC43A2	5183	3587
HGLibA_53439	SLC43A2	5625	4090
HGLibA_53440	SLC43A2	4041	4184
HGLibA_53462	SLC45A2	1050	858
HGLibA_53463	SLC45A2	6887	5833
HGLibA_53531	SLC52A1	5665	6020
HGLibA_53532	SLC52A1	8163	6750
HGLibA_53533	SLC52A1	7800	9771
HGLibA_53630	SLC6A9	4523	4182
HGLibA_53631	SLC6A9	3855	4555
HGLibA_53632	SLC6A9	4778	5019
HGLibA_53633	SLC7A1	7758	6776
HGLibA_53634	SLC7A1	3931	4068
HGLibA_53635	SLC7A1	3178	2806
HGLibA_53639	SLC7A11	9661	6987
HGLibA_53640	SLC7A11	2088	2911
HGLibA_53641	SLC7A11	4651	4555
HGLibA_53753	SLCO3A1	4980	3850
HGLibA_53754	SLCO3A1	7830	7528
HGLibA_53755	SLCO3A1	9338	8404
HGLibA_53756	SLCO4A1	3422	2836
HGLibA_53757	SLCO4A1	4355	5696
HGLibA_53758	SLCO4A1	3047	2906
HGLibA_53762	SLCO5A1	4755	4518
HGLibA_53763	SLCO5A1	3184	3391
HGLibA_53764	SLCO5A1	4214	3678
HGLibA_53771	SLFN12	3878	3787
HGLibA_53772	SLFN12	5116	5777
HGLibA_53773	SLFN12	3043	2665
HGLibA_53783	SLFN5	3895	3445
HGLibA_53784	SLFN5	2908	2968
HGLibA_53785	SLFN5	8234	6969
HGLibA_53795	SLIT2	6611	4026
HGLibA_53796	SLIT2	5093	4279
HGLibA_53862	SMAD3	5087	3999
HGLibA_53863	SMAD3	4148	5155
HGLibA_53864	SMAD3	2990	2864
HGLibA_53874	SMAD7	5478	5988
HGLibA_53875	SMAD7	6321	5781
HGLibA_53876	SMAD7	7552	6424
HGLibA_53949	SMCHD1	4490	4015
HGLibA_53950	SMCHD1	2590	2344
HGLibA_53951	SMCHD1	3145	2344
HGLibA_54021	SMIM15	13333	10789
HGLibA_54022	SMIM15	7852	7774
HGLibA_54023	SMIM15	7147	6746
HGLibA_54072	SMN2	6068	6034
HGLibA_54073	SMN2	1414	1225
HGLibA_54074	SMN2	8301	5916
HGLibA_54153	SNAI1	5183	4256
HGLibA_54154	SNAI1	4212	4401
HGLibA_54155	SNAI1	7753	8646
HGLibA_54219	SNN	2705	2186
HGLibA_54220	SNN	10902	12427
HGLibA_54221	SNN	5660	4183
HGLibA_54338	SNX18	7081	6604
HGLibA_54339	SNX18	2710	3451
HGLibA_54357	SNX24	7631	7030
HGLibA_54358	SNX24	7407	5715
HGLibA_54386	SNX5	2079	2465
HGLibA_54387	SNX5	774	1078
HGLibA_54407	SOBP	7429	7788
HGLibA_54408	SOBP	7329	8644
HGLibA_54409	SOBP	800	1088
HGLibA_54410	SOCS1	10331	8272
HGLibA_54411	SOCS1	1399	1338
HGLibA_54412	SOCS1	6064	7631
HGLibA_54413	SOCS2	4245	4455
HGLibA_54414	SOCS2	415	141
HGLibA_54415	SOCS2	7082	5463
HGLibA_54425	SOCS6	8342	9290
HGLibA_54426	SOCS6	4215	5560
HGLibA_54427	SOCS6	3808	4493
HGLibA_54434	SOD2	3849	4271
HGLibA_54435	SOD2	5510	5160
HGLibA_54488	SOS1	5236	5651
HGLibA_54489	SOS1	7766	6500
HGLibA_54490	SOS1	5820	6410
HGLibA_54572	SP100	6907	5702
HGLibA_54573	SP100	3516	3378
HGLibA_54574	SP100	3893	2709
HGLibA_54575	SP110	6659	8245
HGLibA_54576	SP110	5550	6415
HGLibA_54577	SP110	7507	5106
HGLibA_54578	SP140	2398	2509
HGLibA_54579	SP140	5177	3743
HGLibA_54650	SPAG6	5965	5128
HGLibA_54651	SPAG6	1874	1583
HGLibA_54652	SPAG6	6476	6537
HGLibA_54803	SPATA5	4362	4463
HGLibA_54804	SPATA5	2439	3141
HGLibA_54805	SPATA5	2432	2882
HGLibA_54824	SPATC1	4203	2929
HGLibA_54825	SPATC1	1011	710
HGLibA_54826	SPATC1	3306	2951
HGLibA_54836	SPATS2L	11074	10240
HGLibA_54837	SPATS2L	1957	1400
HGLibA_54860	SPDYA	10350	11771
HGLibA_54861	SPDYA	1507	1968
HGLibA_54862	SPDYA	1049	2856
HGLibA_54930	SPHK1	8338	8706
HGLibA_54931	SPHK1	5673	7910
HGLibA_54932	SPHK1	6184	4430
HGLibA_54966	SPIN4	4800	3427
HGLibA_54968	SPIN4	5082	4689
HGLibA_54969	SPINK1	2614	3714
HGLibA_54970	SPINK1	1256	2062
HGLibA_54971	SPINK1	2671	2062
HGLibA_55044	SPON1	7265	10090
HGLibA_55045	SPON1	7344	8032
HGLibA_55046	SPON1	5439	5855
HGLibA_55056	SPP1	8502	10200
HGLibA_55057	SPP1	8104	5137
HGLibA_55058	SPP1	4793	5580
HGLibA_55062	SPPL2A	1163	1145
HGLibA_55063	SPPL2A	6768	9210
HGLibA_55064	SPPL2A	5033	4778
HGLibA_55146	SPSB1	3345	4220
HGLibA_55147	SPSB1	7107	8739
HGLibA_55148	SPSB1	2050	1734
HGLibA_55158	SPTA1	7437	9247
HGLibA_55159	SPTA1	5355	2463
HGLibA_55160	SPTA1	4190	3583
HGLibA_55173	SPTBN4	2825	973
HGLibA_55174	SPTBN4	3976	4101
HGLibA_55175	SPTBN4	7879	8135
HGLibA_55182	SPTLC2	7902	5793
HGLibA_55183	SPTLC2	5487	5944
HGLibA_55184	SPTLC2	10766	10266
HGLibA_55200	SQLE	4521	4085
HGLibA_55201	SQLE	3509	4660
HGLibA_55202	SQLE	1248	815
HGLibA_55212	SRBD1	11407	9938
HGLibA_55213	SRBD1	2175	2112
HGLibA_55215	SRC	5650	5139
HGLibA_55216	SRC	1440	2240
HGLibA_55217	SRC	12195	10950
HGLibA_55257	SRGAP2	8145	6575
HGLibA_55258	SRGAP2	1946	3326
HGLibA_55259	SRGAP2	1546	1407
HGLibA_55383	SRXN1	6987	6574
HGLibA_55385	SRXN1	6802	6639
HGLibA_55399	SSB	2080	1922
HGLibA_55407	SSBP3	2896	2336
HGLibA_55408	SSBP3	2261	2229
HGLibA_55409	SSBP3	2573	2801
HGLibA_55464	SSTR2	737	1795
HGLibA_55465	SSTR2	5258	4026
HGLibA_55466	SSTR2	2862	2534
HGLibA_55467	SSTR3	4234	3736
HGLibA_55468	SSTR3	5463	6132
HGLibA_55469	SSTR3	2838	2285
HGLibA_55533	ST3GAL4	3373	2099
HGLibA_55534	ST3GAL4	2438	3412
HGLibA_55535	ST3GAL4	6244	6907
HGLibA_55536	ST3GAL5	3261	4296
HGLibA_55537	ST3GAL5	6368	5736
HGLibA_55538	ST3GAL5	8047	4657
HGLibA_55540	ST3GAL6	5564	3791
HGLibA_55541	ST3GAL6	3263	4984
HGLibA_55551	ST6GALNAC1	3495	2646
HGLibA_55552	ST6GALNAC1	2724	2484
HGLibA_55553	ST6GALNAC1	3343	2967
HGLibA_55584	ST8SIA4	7529	6841
HGLibA_55585	ST8SIA4	4618	5107
HGLibA_55629	STAP1	5561	7930
HGLibA_55630	STAP1	8784	8778
HGLibA_55631	STAP1	3518	2806
HGLibA_55650	STARD4	1182	1681
HGLibA_55652	STARD4	3223	3343
HGLibA_55653	STARD5	3899	4058
HGLibA_55654	STARD5	2875	3095
HGLibA_55655	STARD5	3016	2701
HGLibA_55669	STAT1	4951	7966
HGLibA_55670	STAT1	9048	17367
HGLibA_55671	STAT2	2701	4362
HGLibA_55672	STAT2	6767	9425
HGLibA_55673	STAT2	3013	5390
HGLibA_55674	STAT3	5214	4607
HGLibA_55675	STAT3	3963	3504
HGLibA_55676	STAT3	3342	3330
HGLibA_55677	STAT4	3360	3220
HGLibA_55678	STAT4	2666	2502
HGLibA_55679	STAT4	7233	6876
HGLibA_55719	STEAP4	3094	2048
HGLibA_55720	STEAP4	2175	2418
HGLibA_55721	STEAP4	3840	4372
HGLibA_55878	STRIP2	3906	3252
HGLibA_55879	STRIP2	3203	3658
HGLibA_55880	STRIP2	2640	3944
HGLibA_55905	STX11	9150	6970
HGLibA_55906	STX11	2167	820
HGLibA_55907	STX11	4350	4076
HGLibA_55914	STX17	5042	3848
HGLibA_55916	STX17	4155	3710
HGLibA_55923	STX1A	3709	3333
HGLibA_55924	STX1A	6403	5755
HGLibA_55992	SUCNR1	7611	6381
HGLibA_55993	SUCNR1	182	140
HGLibA_55994	SUCNR1	6634	5871
HGLibA_56015	SULF2	2310	1445
HGLibA_56016	SULF2	5411	5436
HGLibA_56017	SULF2	8287	7196
HGLibA_56078	SUN2	5973	6271
HGLibA_56079	SUN2	4519	4122
HGLibA_56080	SUN2	5650	5410
HGLibA_56137	SUSD3	4389	4301
HGLibA_56138	SUSD3	6141	6874
HGLibA_56185	SWAP70	2911	3073
HGLibA_56186	SWAP70	4643	4729
HGLibA_56187	SWAP70	7778	6258
HGLibA_56191	SWT1	6415	6614
HGLibA_56192	SWT1	1975	1648
HGLibA_56193	SWT1	2104	2394
HGLibA_56242	SYN1	6309	4127
HGLibA_56243	SYN1	9031	7836
HGLibA_56244	SYN1	6813	8748
HGLibA_56266	SYNE2	4907	4871
HGLibA_56267	SYNE2	2691	3446
HGLibA_56268	SYNE2	1150	544
HGLibA_56281	SYNGR2	2268	2408
HGLibA_56282	SYNGR2	5740	5053
HGLibA_56283	SYNGR2	1725	2272
HGLibA_56290	SYNJ1	3797	5049
HGLibA_56291	SYNJ1	6012	5508
HGLibA_56292	SYNJ1	3732	4823
HGLibA_56302	SYNM	5647	4563
HGLibA_56303	SYNM	2537	1841
HGLibA_56304	SYNM	3482	3130
HGLibA_56356	SYT17	5327	3666
HGLibA_56358	SYT17	3868	3760
HGLibA_56386	SYTL2	3985	3987
HGLibA_56387	SYTL2	7282	5714
HGLibA_56388	SYTL2	4403	2969
HGLibA_56500	TAF1A	6906	9233
HGLibA_56501	TAF1A	3197	3283
HGLibA_56502	TAF1A	6654	5373
HGLibA_56554	TAGAP	9536	8513
HGLibA_56555	TAGAP	3796	2608
HGLibA_56556	TAGAP	3842	3629
HGLibA_56557	TAGLN	4084	3999
HGLibA_56558	TAGLN	7855	9415
HGLibA_56559	TAGLN	6177	5546
HGLibA_56590	TANK	2801	1812
HGLibA_56591	TANK	8503	7243
HGLibA_56592	TANK	7712	8653
HGLibA_56602	TAP1	7120	6879
HGLibA_56603	TAP1	6595	6883
HGLibA_56604	TAP1	7831	8664
HGLibA_56605	TAP2	5785	6695
HGLibA_56606	TAP2	6311	7175
HGLibA_56607	TAP2	7985	8997
HGLibA_56608	TAPBP	4871	6337
HGLibA_56609	TAPBP	2920	3698
HGLibA_56610	TAPBP	7704	6562
HGLibA_56611	TAPBPL	6420	5641
HGLibA_56612	TAPBPL	3057	3683
HGLibA_56613	TAPBPL	13499	12740
HGLibA_56632	TARS	3199	4424
HGLibA_56633	TARS	3665	3013
HGLibA_56634	TARS	2523	3245
HGLibA_56659	TAS2R14	7498	9062
HGLibA_56660	TAS2R14	3455	2148
HGLibA_56661	TAS2R14	4870	5038
HGLibA_56671	TAS2R3	9879	8937
HGLibA_56672	TAS2R3	2791	2765
HGLibA_56673	TAS2R3	5013	4492
HGLibA_56686	TAS2R4	1852	617
HGLibA_56687	TAS2R4	3726	4114
HGLibA_56688	TAS2R4	9296	8207
HGLibA_56775	TBC1D17	6676	5286
HGLibA_56776	TBC1D17	6693	6680
HGLibA_56777	TBC1D17	1013	777
HGLibA_56928	TBX1	5737	4734
HGLibA_56930	TBX1	5422	7274
HGLibA_56955	TBX3	5983	3819
HGLibA_56956	TBX3	3829	2709
HGLibA_56957	TBX3	5676	4279
HGLibA_57075	TCF4	2163	2873
HGLibA_57076	TCF4	1803	2063
HGLibA_57077	TCF4	5491	4400
HGLibA_57084	TCF7L2	4352	3774
HGLibA_57085	TCF7L2	1880	2072
HGLibA_57086	TCF7L2	3035	2698
HGLibA_57090	TCHH	4503	4124
HGLibA_57091	TCHH	1954	1923
HGLibA_57092	TCHH	3307	3869
HGLibA_57099	TCIRG1	2933	4134
HGLibA_57100	TCIRG1	4211	4422
HGLibA_57101	TCIRG1	3965	4707
HGLibA_57112	TCN2	5595	5795
HGLibA_57113	TCN2	4211	4630
HGLibA_57150	TCTEX1D1	2366	1899
HGLibA_57151	TCTEX1D1	3854	3752
HGLibA_57152	TCTEX1D1	4840	5200
HGLibA_57198	TDRD6	6040	5844
HGLibA_57199	TDRD6	3295	3511
HGLibA_57200	TDRD6	2918	1490
HGLibA_57201	TDRD7	4594	5202
HGLibA_57202	TDRD7	8136	6314
HGLibA_57203	TDRD7	5440	4486
HGLibA_57213	TEAD1	3194	3726
HGLibA_57214	TEAD1	117	372
HGLibA_57215	TEAD1	3798	2853
HGLibA_57453	TFEC	4383	4463
HGLibA_57454	TFEC	5263	3625
HGLibA_57471	TFPI	9426	10043
HGLibA_57472	TFPI	7980	7854
HGLibA_57473	TFPI	2399	3459
HGLibA_57484	TFRC	3538	3426
HGLibA_57485	TFRC	3904	2955
HGLibA_57540	TGM1	1805	2191
HGLibA_57541	TGM1	5041	5606
HGLibA_57542	TGM1	2434	1159
HGLibA_57543	TGM2	0	0
HGLibA_57544	TGM2	3302	2826
HGLibA_57545	TGM2	9754	9805
HGLibA_57552	TGM5	5601	5733
HGLibA_57553	TGM5	4639	5593
HGLibA_57554	TGM5	5868	5656
HGLibA_57606	THBD	1958	3389
HGLibA_57607	THBD	5389	4795
HGLibA_57608	THBD	6234	7022
HGLibA_57609	THBS1	2592	3178
HGLibA_57610	THBS1	5110	3840
HGLibA_57645	THNSL1	3763	2515
HGLibA_57646	THNSL1	3853	4609
HGLibA_57647	THNSL1	4034	3851
HGLibA_57699	THTPA	5520	5292
HGLibA_57700	THTPA	4775	3748
HGLibA_57701	THTPA	3559	3117
HGLibA_57747	TIFAB	4965	4293
HGLibA_57749	TIFAB	4135	4134
HGLibA_57774	TIMD4	2686	2649
HGLibA_57775	TIMD4	8318	7413
HGLibA_57776	TIMD4	6799	6127
HGLibA_57823	TIMP1	5847	4300
HGLibA_57824	TIMP1	8403	8810
HGLibA_57828	TIMP3	4368	4886
HGLibA_57829	TIMP3	3986	4166
HGLibA_57830	TIMP3	5589	4026
HGLibA_57831	TIMP4	3871	3372
HGLibA_57832	TIMP4	7020	5675
HGLibA_57833	TIMP4	5711	7009
HGLibA_57838	TINAGL1	7126	6157
HGLibA_57839	TINAGL1	6707	5318
HGLibA_57858	TJP1	3252	2818
HGLibA_57859	TJP1	6260	6306
HGLibA_57860	TJP1	4877	4107
HGLibA_57877	TKTL1	6647	4922
HGLibA_57878	TKTL1	2363	3345
HGLibA_57882	TLCD1	5192	4881
HGLibA_57883	TLCD1	4465	4927
HGLibA_57884	TLCD1	4238	3851
HGLibA_57912	TLK2	1372	1667
HGLibA_57913	TLK2	3068	2382
HGLibA_57914	TLK2	7588	8515
HGLibA_57924	TLN2	3215	2857
HGLibA_57925	TLN2	4077	3971
HGLibA_57926	TLN2	7517	9265
HGLibA_57927	TLR1	3099	1428
HGLibA_57928	TLR1	5473	5801
HGLibA_57929	TLR1	3526	2046
HGLibA_57933	TLR2	4337	4723
HGLibA_57934	TLR2	7334	7167
HGLibA_57935	TLR2	3113	3234
HGLibA_57936	TLR3	9222	7999
HGLibA_57937	TLR3	5991	4736
HGLibA_57938	TLR3	4676	3869
HGLibA_57948	TLR7	4154	5421
HGLibA_57950	TLR7	6600	6386
HGLibA_57963	TLX2	3720	2581
HGLibA_57964	TLX2	3576	2862
HGLibA_57965	TLX2	10418	10706
HGLibA_57972	TM2D2	4330	3395
HGLibA_57973	TM2D2	2395	3143
HGLibA_57974	TM2D2	10749	11088
HGLibA_57978	TM4SF1	4444	5965
HGLibA_57979	TM4SF1	8402	9813
HGLibA_57980	TM4SF1	6650	7094
HGLibA_57984	TM4SF19	2918	3337
HGLibA_57985	TM4SF19	6136	7419
HGLibA_57986	TM4SF19	5232	3311
HGLibA_58140	TMEM106A	2140	2817
HGLibA_58141	TMEM106A	3662	2821
HGLibA_58142	TMEM106A	2861	2692
HGLibA_58161	TMEM110	3719	5969
HGLibA_58162	TMEM110	3928	3081
HGLibA_58192	TMEM123	4400	4879
HGLibA_58193	TMEM123	4839	4625
HGLibA_58248	TMEM140	3161	3638
HGLibA_58249	TMEM140	8117	9386
HGLibA_58250	TMEM140	4149	3133
HGLibA_58347	TMEM171	856	1019
HGLibA_58348	TMEM171	5550	3662
HGLibA_58349	TMEM171	6101	6232
HGLibA_58350	TMEM173	2529	3051
HGLibA_58351	TMEM173	3270	5211
HGLibA_58352	TMEM173	5468	4832
HGLibA_58365	TMEM177	3553	3442
HGLibA_58366	TMEM177	2589	2568
HGLibA_58367	TMEM177	3616	3449
HGLibA_58371	TMEM178B	4547	4915
HGLibA_58373	TMEM178B	6403	6342
HGLibA_58399	TMEM184A	2968	3523
HGLibA_58400	TMEM184A	5428	7230
HGLibA_58413	TMEM186	8294	7809
HGLibA_58414	TMEM186	4026	4087
HGLibA_58415	TMEM186	2490	1889
HGLibA_58416	TMEM187	6147	5625
HGLibA_58417	TMEM187	3499	3658
HGLibA_58418	TMEM187	4704	5769
HGLibA_58440	TMEM194A	1271	1446
HGLibA_58441	TMEM194A	8530	6883
HGLibA_58442	TMEM194A	4104	3959
HGLibA_58512	TMEM217	5418	6553
HGLibA_58513	TMEM217	2179	2416
HGLibA_58514	TMEM217	4017	3766
HGLibA_58539	TMEM229B	5977	3674
HGLibA_58540	TMEM229B	6549	4880
HGLibA_58541	TMEM229B	2103	1632
HGLibA_58584	TMEM244	1843	1833
HGLibA_58585	TMEM244	5394	4158
HGLibA_58586	TMEM244	6010	6258
HGLibA_58617	TMEM255A	8079	9029
HGLibA_58618	TMEM255A	4606	4869
HGLibA_58619	TMEM255A	3857	3932
HGLibA_58683	TMEM41B	5781	5848
HGLibA_58685	TMEM41B	4213	5161
HGLibA_58716	TMEM51	12206	10535
HGLibA_58717	TMEM51	8137	9176
HGLibA_58718	TMEM51	2150	2698
HGLibA_58722	TMEM52B	8249	10275
HGLibA_58723	TMEM52B	3902	4358
HGLibA_58724	TMEM52B	7501	7673
HGLibA_58729	TMEM54	3933	3883
HGLibA_58753	TMEM60	7243	9775
HGLibA_58754	TMEM60	6907	9822
HGLibA_58758	TMEM62	5078	4077
HGLibA_58759	TMEM62	6621	5489
HGLibA_58760	TMEM62	5325	5657
HGLibA_58761	TMEM63A	3027	1571
HGLibA_58762	TMEM63A	4493	4903
HGLibA_58763	TMEM63A	7880	7184
HGLibA_58888	TMOD3	7687	7889
HGLibA_58889	TMOD3	6239	6266
HGLibA_58927	TMPRSS3	4142	3055
HGLibA_58928	TMPRSS3	3716	3649
HGLibA_58990	TNF	9950	7766
HGLibA_58991	TNF	2800	3821
HGLibA_58992	TNF	7025	6143
HGLibA_58999	TNFAIP3	1673	1369
HGLibA_59000	TNFAIP3	6648	6903
HGLibA_59001	TNFAIP3	7319	9344
HGLibA_59002	TNFAIP6	3026	2470
HGLibA_59003	TNFAIP6	804	1694
HGLibA_59017	TNFAIP8L3	4214	5122
HGLibA_59018	TNFAIP8L3	4379	2967
HGLibA_59019	TNFAIP8L3	3398	3377
HGLibA_59020	TNFRSF10A	2601	2014
HGLibA_59021	TNFRSF10A	6176	6801
HGLibA_59022	TNFRSF10A	6967	7984
HGLibA_59032	TNFRSF11A	4587	4167
HGLibA_59033	TNFRSF11A	1346	947
HGLibA_59034	TNFRSF11A	7761	8942
HGLibA_59038	TNFRSF12A	2967	4065
HGLibA_59039	TNFRSF12A	6168	5331
HGLibA_59040	TNFRSF12A	4418	4761
HGLibA_59053	TNFRSF18	8998	8720
HGLibA_59054	TNFRSF18	6066	6757
HGLibA_59055	TNFRSF18	3737	3351
HGLibA_59068	TNFRSF25	2851	3253
HGLibA_59069	TNFRSF25	4181	3879
HGLibA_59070	TNFRSF25	9053	8008
HGLibA_59071	TNFRSF4	3550	2645
HGLibA_59072	TNFRSF4	10024	10336
HGLibA_59073	TNFRSF4	2627	3854
HGLibA_59080	TNFRSF9	4544	3662
HGLibA_59081	TNFRSF9	6343	5370
HGLibA_59082	TNFRSF9	6573	6252
HGLibA_59084	TNFSF10	8520	7450
HGLibA_59085	TNFSF10	6686	6936
HGLibA_59098	TNFSF13B	6268	7348
HGLibA_59099	TNFSF13B	3296	2601
HGLibA_59100	TNFSF13B	4787	4543
HGLibA_59101	TNFSF14	2662	2585
HGLibA_59102	TNFSF14	4826	4321
HGLibA_59104	TNFSF15	6453	8319
HGLibA_59105	TNFSF15	7959	8140
HGLibA_59106	TNFSF15	4317	6175
HGLibA_59107	TNFSF18	6296	7993
HGLibA_59108	TNFSF18	2494	2634
HGLibA_59109	TNFSF18	5715	5255
HGLibA_59113	TNFSF8	2579	3823
HGLibA_59114	TNFSF8	1696	1983
HGLibA_59115	TNFSF8	6903	6412
HGLibA_59119	TNIK	3410	4993
HGLibA_59120	TNIK	7416	6821
HGLibA_59121	TNIK	5910	4505
HGLibA_59128	TNIP3	7568	8544
HGLibA_59129	TNIP3	3268	2617
HGLibA_59130	TNIP3	2580	4367
HGLibA_59134	TNK2	5252	5958
HGLibA_59135	TNK2	2204	2586
HGLibA_59136	TNK2	6078	6583
HGLibA_59158	TNNI1	2519	2347
HGLibA_59159	TNNI1	1753	890
HGLibA_59160	TNNI1	2733	2099
HGLibA_59173	TNNT2	3033	3038
HGLibA_59174	TNNT2	3282	3921
HGLibA_59175	TNNT2	5477	4882
HGLibA_59209	TNS1	6109	4990
HGLibA_59210	TNS1	3065	2266
HGLibA_59211	TNS1	3908	3771
HGLibA_59308	TOR1AIP2	4448	5629
HGLibA_59309	TOR1AIP2	5649	6463
HGLibA_59310	TOR1AIP2	4613	5523
HGLibA_59311	TOR1B	759	747
HGLibA_59312	TOR1B	5784	6922
HGLibA_59313	TOR1B	3685	3930
HGLibA_59317	TOR3A	2986	2789
HGLibA_59318	TOR3A	5077	3712
HGLibA_59319	TOR3A	3944	4454
HGLibA_59464	TPRA1	8809	10196
HGLibA_59465	TPRA1	7842	6963
HGLibA_59467	TPRG1	3407	3364
HGLibA_59468	TPRG1	3876	3644
HGLibA_59469	TPRG1	6117	6113
HGLibA_59525	TRADD	3332	2654
HGLibA_59526	TRADD	5777	5204
HGLibA_59527	TRAF1	8053	6759
HGLibA_59528	TRAF1	2784	3959
HGLibA_59548	TRAF5	3197	3604
HGLibA_59549	TRAF5	1910	1433
HGLibA_59550	TRAF5	6687	8666
HGLibA_59557	TRAFD1	5001	4380
HGLibA_59558	TRAFD1	3227	2533
HGLibA_59559	TRAFD1	6109	5580
HGLibA_59578	TRANK1	3634	4006
HGLibA_59579	TRANK1	2150	2918
HGLibA_59580	TRANK1	3818	2269
HGLibA_59644	TREM2	4444	3912
HGLibA_59645	TREM2	3542	3155
HGLibA_59646	TREM2	7517	7061
HGLibA_59659	TREX1	2001	2310
HGLibA_59660	TREX1	4231	2940
HGLibA_59661	TREX1	5879	8431
HGLibA_59680	TRIB2	4601	4921
HGLibA_59681	TRIB2	4956	5152
HGLibA_59682	TRIB2	3774	4190
HGLibA_59683	TRIB3	4018	4131
HGLibA_59685	TRIB3	3918	4020
HGLibA_59699	TRIM14	2647	2307
HGLibA_59716	TRIM21	3755	4534
HGLibA_59718	TRIM21	6079	5983
HGLibA_59719	TRIM22	6221	7184
HGLibA_59720	TRIM22	3895	4886
HGLibA_59721	TRIM22	3017	1560
HGLibA_59728	TRIM25	6201	5682
HGLibA_59729	TRIM25	2141	1325
HGLibA_59730	TRIM25	3251	3084
HGLibA_59746	TRIM31	4256	3981
HGLibA_59748	TRIM31	7337	5408
HGLibA_59755	TRIM34	5590	4110
HGLibA_59756	TRIM34	5379	4799
HGLibA_59757	TRIM34	2294	1746
HGLibA_59761	TRIM36	6219	6014
HGLibA_59762	TRIM36	4261	4739
HGLibA_59763	TRIM36	3126	3925
HGLibA_59767	TRIM38	4936	4276
HGLibA_59768	TRIM38	2409	1818
HGLibA_59769	TRIM38	5071	6833
HGLibA_59821	TRIM5	3611	6014
HGLibA_59822	TRIM5	3517	3329
HGLibA_59823	TRIM5	5480	6290
HGLibA_59836	TRIM56	284	92
HGLibA_59837	TRIM56	7873	7781
HGLibA_59838	TRIM56	4938	4116
HGLibA_59845	TRIM6	5929	5852
HGLibA_59846	TRIM6	5304	5161
HGLibA_59847	TRIM6	8494	8278
HGLibA_59848	TRIM6-TRIM34	6501	6409
HGLibA_59849	TRIM6-TRIM34	4392	4196
HGLibA_59850	TRIM6-TRIM34	6187	6985
HGLibA_59878	TRIM68	2089	1422
HGLibA_59879	TRIM68	2834	1929
HGLibA_59880	TRIM68	4902	4433
HGLibA_59881	TRIM69	4988	4169
HGLibA_59882	TRIM69	5548	7397
HGLibA_59883	TRIM69	3782	5786
HGLibA_59935	TRIP6	2215	1296
HGLibA_59936	TRIP6	2181	2410
HGLibA_59937	TRIP6	4192	3010
HGLibA_59967	TRMT1L	3061	2808
HGLibA_59968	TRMT1L	7786	7433
HGLibA_59969	TRMT1L	3867	3064
HGLibA_59979	TRMT5	2319	2109
HGLibA_59980	TRMT5	3582	4870
HGLibA_59981	TRMT5	986	1237
HGLibA_60000	TRNT1	2190	2620
HGLibA_60001	TRNT1	1270	691
HGLibA_60002	TRNT1	6830	5139
HGLibA_60012	TRPA1	3259	3706
HGLibA_60013	TRPA1	6275	6514
HGLibA_60014	TRPA1	6579	6728
HGLibA_60018	TRPC3	6036	3887
HGLibA_60019	TRPC3	4593	5405
HGLibA_60020	TRPC3	6555	5677
HGLibA_60095	TSACC	1930	1476
HGLibA_60096	TSACC	5817	6469
HGLibA_60097	TSACC	2825	2850
HGLibA_60356	TTC21A	7679	7291
HGLibA_60357	TTC21A	8113	8191
HGLibA_60358	TTC21A	7366	7371
HGLibA_60377	TTC26	4766	4262
HGLibA_60378	TTC26	5053	5145
HGLibA_60379	TTC26	4932	7799
HGLibA_60422	TTC39B	5877	6492
HGLibA_60423	TTC39B	1280	844
HGLibA_60424	TTC39B	5341	4712
HGLibA_60431	TTC40	5678	4456
HGLibA_60432	TTC40	5597	5180
HGLibA_60440	TTC7B	2193	1984
HGLibA_60441	TTC7B	6983	7000
HGLibA_60442	TTC7B	4183	4425
HGLibA_60560	TUBB1	2727	1793
HGLibA_60561	TUBB1	4996	3555
HGLibA_60562	TUBB1	7669	8905
HGLibA_60614	TUFT1	3050	3590
HGLibA_60615	TUFT1	3691	2197
HGLibA_60616	TUFT1	2933	2494
HGLibA_60704	TXNDC17	2132	2576
HGLibA_60705	TXNDC17	4295	3602
HGLibA_60706	TXNDC17	3637	2167
HGLibA_60719	TXNIP	4811	5764
HGLibA_60720	TXNIP	1457	2082
HGLibA_60721	TXNIP	3696	5730
HGLibA_60731	TXNRD1	2964	3442
HGLibA_60732	TXNRD1	4058	4422
HGLibA_60733	TXNRD1	8392	8608
HGLibA_60746	TYMP	3215	2220
HGLibA_60747	TYMP	2039	1924
HGLibA_60748	TYMP	8170	8245
HGLibA_60755	TYRO3	1948	1479
HGLibA_60756	TYRO3	7181	8786
HGLibA_60757	TYRO3	7637	8053
HGLibA_60815	UBA6	4454	5322
HGLibA_60816	UBA6	7920	10157
HGLibA_60817	UBA6	5578	5390
HGLibA_60818	UBA7	7142	6845
HGLibA_60819	UBA7	3746	3739
HGLibA_60820	UBA7	4864	4072
HGLibA_60857	UBD	5286	7141
